,HOURLY_KWH,AVG_CURRENT,AVG_V_LN,power_proxy,hour,weekday,day_of_month,month,week_of_year,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos,kwh_lag_1,kwh_lag_2,kwh_lag_24,kwh_lag_168,kwh_roll_3h_mean,kwh_roll_24h_mean,kwh_roll_24h_std,kwh_roll_24h_min,kwh_roll_24h_max,kwh_roll_168h_mean,kwh_roll_168h_std,kwh_ratio_to_24h_avg,kwh_ratio_to_168h_avg,HOURLY_KWH_capped
2025-12-19 17:00:00,1.5,5.207130434782608,230.10213043478262,1198.171806495274,17,4,19,12,51,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1.5010000000002037,1.4650000000001455,1.0390000000006694,1.1630000000004657,1.4886666666667832,1.4096666666666806,0.11804113751100577,1.0979999999999563,1.5750000000007276,1.052148809523812,0.43944317842522707,1.0640805882615727,1.4256524939912107,1.5
2025-12-19 18:00:00,1.3609999999989668,5.034565217391305,230.2213043478261,1159.064171172023,18,4,19,12,51,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1.5,1.5010000000002037,1.378999999998996,1.3410000000003492,1.4539999999997235,1.4089166666666795,0.11830135309832211,1.0979999999999563,1.5750000000007276,1.0522678571428514,0.4395245999153271,0.9659897325433645,1.293395685675228,1.3609999999989668
2025-12-19 19:00:00,1.3590000000003783,4.702913043478261,231.19730434782608,1087.3008182344045,19,4,19,12,51,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1.3609999999989668,1.5,1.2340000000003783,1.1189999999987776,1.4066666666664485,1.4141250000000127,0.11289368315199268,1.0979999999999563,1.5750000000007276,1.0536964285714323,0.4401324073902005,0.9610176179494374,1.2897440604394994,1.3590000000003783
2025-12-19 20:00:00,1.3889999999992142,5.018,231.59417391304348,1162.139564695652,20,4,19,12,51,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1.3590000000003783,1.3609999999989668,1.254000000000815,1.2920000000012806,1.3696666666661865,1.419749999999946,0.1078175794328859,1.0979999999999563,1.5750000000007276,1.0542738095238011,0.44051035592960003,0.9783405681695361,1.3174933019850898,1.3889999999992142
2025-12-19 21:00:00,1.504000000000815,5.212913043478261,230.5503913043478,1201.8391420094517,21,4,19,12,51,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1.3889999999992142,1.3590000000003783,1.0979999999999563,1.2299999999995634,1.4173333333334692,1.4366666666666486,0.08446077899472208,1.2070000000003347,1.5750000000007276,1.0559047619047608,0.4416705662357456,1.0468670207427935,1.424369535864386,1.504000000000815
2025-12-19 22:00:00,1.5239999999994325,5.6530000000000005,231.29647826086958,1307.5189916086958,22,4,19,12,51,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1.504000000000815,1.3889999999992142,1.4939999999987776,1.1489999999994325,1.4723333333331539,1.4379166666666758,0.0855610215331044,1.2070000000003347,1.5750000000007276,1.0581369047619038,0.44308919535132585,1.0598659682179923,1.4402659550716639,1.5239999999994325
2025-12-19 23:00:00,1.2520000000004075,4.653772727272727,232.34927272727273,1081.3007086198347,23,4,19,12,51,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1.5239999999994325,1.504000000000815,1.319999999999709,1.2730000000010477,1.426666666666885,1.4350833333333715,0.09061236918466076,1.2070000000003347,1.5750000000007276,1.0580119047618999,0.44303117566592753,0.8724225963029636,1.1833504056192616,1.2520000000004075
2025-12-20 00:00:00,1.5560000000004948,5.2898695652173915,231.75704347826087,1225.964530820416,0,5,20,12,51,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1.2520000000004075,1.5239999999994325,1.5750000000007276,1.231999999999971,1.4440000000001116,1.4342916666666952,0.08941183618097583,1.2070000000003347,1.5560000000004948,1.0599404761904745,0.44449588888775243,1.0848552991745042,1.4680055785654313,1.5560000000004948
2025-12-20 01:00:00,1.4129999999986467,5.673260869565218,231.8826956521739,1315.5310235727788,1,5,20,12,51,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1.5560000000004948,1.2520000000004075,1.5079999999998108,1.2559999999994034,1.4069999999998497,1.4303333333333133,0.08810007484893319,1.2070000000003347,1.5560000000004948,1.0608749999999938,0.4450752232390958,0.9878809220119398,1.3319181506591298,1.4129999999986467
2025-12-20 02:00:00,1.4440000000013242,5.664913043478261,231.9661304347826,1314.0679579451796,2,5,20,12,51,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1.4129999999986467,1.5560000000004948,1.4470000000001164,0.8429999999989377,1.4710000000001553,1.4302083333333637,0.08807752472851452,1.2070000000003347,1.5560000000004948,1.064452380952389,0.4457283726104976,1.0096424113215783,1.3565648114240072,1.4440000000013242
2025-12-20 03:00:00,1.5139999999992142,5.028521739130435,231.89808695652172,1166.1045715236294,3,5,20,12,51,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1.4440000000013242,1.4129999999986467,1.5280000000002474,0.6380000000008295,1.4569999999997283,1.4296249999999873,0.08744579066097594,1.2070000000003347,1.5560000000004948,1.069666666666665,0.44583357527930106,1.0590182327400508,1.4153928805917757,1.5139999999992142
